"ID","MOVIE_ID","DISTRIBUTOR_ID","REVENUE_DATE","REVENUE","THEATERS"
d2ed8fbc-997c-4183-b916-775f7bcbc22a,"72442953-fe09-452c-8592-961a8d3341fe","7b54db8a-431c-48d8-9a53-e4e34ce711f5",2017-06-24 00:00:00.000,2749585,
fb3c137f-ad12-42a8-9b30-e291061f3475,"09923f7b-bbe4-4106-b725-e726be8fb8b9","47dda236-38de-4c16-a853-ef05391e3a8c",2017-06-24 00:00:00.000,2454440,
"3a834971-ce59-4e96-8bb6-e66961819e31","3a665656-f97b-4f33-b81c-be0ba160f632",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-06-24 00:00:00.000,1822392,
ed234fd7-0b81-48e1-abcd-321c173e7744,acd6d0c8-494e-43bf-9127-e27631a08e0f,"47f2ed10-c055-4f40-8ac1-be2550bbcf19",2017-06-24 00:00:00.000,724309,
"9fb1d014-e4a5-4ed2-8172-9ec9a65abdb4",ca43f8db-3ab0-47b3-ae9e-d4643eb538e6,"7b7a2605-9a9d-4748-834a-9775e8d3cb9a",2017-06-24 00:00:00.000,491995,
f6eed7d3-59fe-4f26-894c-835b6373dd4c,"1270e268-8e6d-462d-9bee-cdf33643e62c","36476fa3-62ae-4b2c-99fa-e143cd621788",2017-06-24 00:00:00.000,313957,
"5a5d779f-db42-4d5e-bd15-58a304f38d0e","1eecf828-5301-49f6-99fe-94ae9bf1de0e","5cf87593-d6b4-4364-bfc0-cbb3b9e087cd",2017-06-24 00:00:00.000,169255,
"728c9a9e-a63b-435b-b855-74a56adec3e9","6bb6a355-abec-4c0b-82dc-6d7b8cd59a17",b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-06-24 00:00:00.000,127920,
"5a9d5dcf-c597-4e1b-a15a-44e0272464ba","294932ad-282d-4b1a-b918-0d72ba5dabdc",a2db809a-437d-4dfe-8997-1fb6f40b5a34,2017-06-24 00:00:00.000,125604,
"4819f709-7386-4793-99c6-775531cf2a9c","7f670b00-1ed6-4b9a-b36c-490e41158802","36476fa3-62ae-4b2c-99fa-e143cd621788",2017-06-24 00:00:00.000,58148,
"8f12054d-b4f9-48a0-a478-b4f1c03336a0","354028b1-fcce-4efd-8ecc-498741d858e2","5cf87593-d6b4-4364-bfc0-cbb3b9e087cd",2016-05-16 00:00:00.000,18015,
ed52bc32-ae9a-49b6-b705-07feabe76e14,"4b408d36-5e60-4dd7-9a5b-f42e6f313a85",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-10-10 00:00:00.000,32686,
"6a98a841-bdf6-4c80-8708-24a7d7807fbf","9d0e99ce-2b96-4f89-89fb-74bc013077b5","1bd48384-ab03-4224-9fca-49226170a611",2017-10-10 00:00:00.000,28769,
"9d350744-1fad-444b-90b1-a6510ef8bb7b",f7c62370-404c-4990-8d62-4d1c842713f9,"47dda236-38de-4c16-a853-ef05391e3a8c",2017-10-10 00:00:00.000,24890,
ef6eeab5-d476-44db-8ff6-b8c9d57ce9b7,ff15d871-7391-4cfe-8ce0-d3009e7faf68,dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-10-10 00:00:00.000,21714,
"2ddf3b32-e39a-43fd-903b-9ba61b5d3fae",b18718d5-36e2-4b75-bc41-9810542e1cad,"807803e5-6f30-450b-ad49-3cce6a7c0876",2017-10-10 00:00:00.000,11015,
a9fce129-cb17-49cd-9e28-0bee89efc2a9,"5a32923e-3dde-44da-af79-1aeaa5f0eea5",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-10-10 00:00:00.000,9217,
"085b7dcc-ab46-4c4c-8a77-69cf3e064d43",fb65ae66-1236-475e-83e7-1c341058c1b6,"5cf87593-d6b4-4364-bfc0-cbb3b9e087cd",2017-10-10 00:00:00.000,7578,
"87ce98f1-43a4-4b83-9d6c-a5c017959d02",b2356486-263d-4f36-913a-23fadcbf70f8,b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-10-10 00:00:00.000,7372,
"0d8b789e-72e6-49b5-ace0-247fb3a80da9","056ee3a1-d4c1-4549-af5e-49590e18ceaa",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-10-10 00:00:00.000,6018,
"2033e714-203b-429f-9a4c-2d4444561413","7778eb56-4abe-4e14-9df4-252eff353e53","7e868d7d-669f-4212-b171-6d96800049ac",2017-10-10 00:00:00.000,5708,
"17f0171a-3867-4c4f-92bf-7dffca9eddfb","9cfc476d-a2ca-4667-ad1e-e6693d8304f1",b70a2d93-ad65-40d7-9d8b-f121ce2dc1b3,2017-10-10 00:00:00.000,5499,
"81542064-39a9-4e63-9ba6-fda6b3b056f6",caa2ab90-e2e6-4ff7-ac84-7162d117acec,"47dda236-38de-4c16-a853-ef05391e3a8c",2017-10-10 00:00:00.000,4885,
af868b08-ae18-4ca6-bb72-05b42f87977f,"21b1fc93-895f-4134-80a4-cb2d7f05b105","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-09-30 00:00:00.000,93698,
e6c4bd52-cf75-4329-9275-dcf5e0c82044,"60fd7283-1a15-49a3-9ee6-95f4acd87015","47dda236-38de-4c16-a853-ef05391e3a8c",2004-09-30 00:00:00.000,92885,
"018b0ca0-2d17-49b7-92b5-aef55a4b56b6","0a6501e5-847e-493f-9bba-4f93fb832fb1",b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-30 00:00:00.000,39547,
dcdb7c69-ce74-41ad-bb8c-74eaa34cddc1,c63bf382-c3b3-4ced-964a-915ecd1598a3,"2843daa6-c152-43b4-bac9-9449aac5dde4",2004-09-30 00:00:00.000,20094,
d57ddcc3-4679-4d4f-ac5d-44f5bd7f5e6f,"0a697dc6-7be3-4566-896a-3fd7f0360350","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-30 00:00:00.000,17873,
"9aa75e7c-78dc-47d7-b631-c1167eb7e3a2",fbbfc30b-bb55-4d6f-9298-46ced5af435a,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-30 00:00:00.000,9152,
"4e473800-e40a-427d-ba3f-d70b8779d2c7","354028b1-fcce-4efd-8ecc-498741d858e2","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-30 00:00:00.000,7833,
"0f1347dd-dec5-4a1f-bf16-ef2571e97913","4c735130-b5ea-46cf-855b-7c2128739d3a",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-30 00:00:00.000,5685,
b0d76d83-c780-478a-b700-5227209921a6,"47b4fdf6-6e87-4b36-ae00-3e8d2392cfa3","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-30 00:00:00.000,5604,
db29f47f-863f-4275-9093-06deb2f051af,da0d23e4-876a-4702-a275-d22fbef09258,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-30 00:00:00.000,5250,
"69410957-b559-47a6-864c-ed2161f34bb3",f1dbca87-18c0-47ef-b1d7-f9acc3d47bfc,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-30 00:00:00.000,4562,
"92aada24-b384-4f9f-b0bb-6bf754cc4ada","1054c45d-99c4-4440-8751-a187e95ccbb4","0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-30 00:00:00.000,3654,
f9eda2c1-fa0a-40ca-a862-b9870eb10bda,"3ec4e722-1c92-4a19-b59a-8463a0456e20","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-30 00:00:00.000,927,
f42aae16-2f19-4f34-8a54-260c3f1ede02,f7c62370-404c-4990-8d62-4d1c842713f9,"47dda236-38de-4c16-a853-ef05391e3a8c",2017-10-13 00:00:00.000,57220,
e0cc5934-a51f-452b-9658-26e6b78ed25b,"4b408d36-5e60-4dd7-9a5b-f42e6f313a85",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-10-13 00:00:00.000,45011,
c0179899-5a55-4082-a667-752ecde43db1,ff15d871-7391-4cfe-8ce0-d3009e7faf68,dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-10-13 00:00:00.000,40382,
"65b3795d-4d12-4bba-9e3d-2df7bd349cf9","9d0e99ce-2b96-4f89-89fb-74bc013077b5","1bd48384-ab03-4224-9fca-49226170a611",2017-10-13 00:00:00.000,30516,
cff493cb-af96-4c89-9913-457ea98cf2d8,b18718d5-36e2-4b75-bc41-9810542e1cad,"807803e5-6f30-450b-ad49-3cce6a7c0876",2017-10-13 00:00:00.000,22840,
"37798691-0a0d-4d82-89c2-602f12e160d5",b2356486-263d-4f36-913a-23fadcbf70f8,b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-10-13 00:00:00.000,15952,
"07aadede-0449-4cd1-9103-1259e91744e7","5a32923e-3dde-44da-af79-1aeaa5f0eea5",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-10-13 00:00:00.000,13752,
c27287f0-f6ac-428d-bb9b-06fed70f56a3,"1eecf828-5301-49f6-99fe-94ae9bf1de0e","5cf87593-d6b4-4364-bfc0-cbb3b9e087cd",2017-10-13 00:00:00.000,8188,
"3f6f25a4-b7c9-4240-bf1b-5926458ccf84","056ee3a1-d4c1-4549-af5e-49590e18ceaa",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-10-13 00:00:00.000,6508,
"8f5d336c-e8b5-4888-bbd2-5290f99faa36","7778eb56-4abe-4e14-9df4-252eff353e53","7e868d7d-669f-4212-b171-6d96800049ac",2017-10-13 00:00:00.000,5795,
"2023280f-369c-4ced-a03a-ec7ea5c8b118",cc823710-1692-4be5-86fc-f16e51f49d56,"8ef80bed-6961-4aa3-8703-d03d2488520b",2017-10-13 00:00:00.000,5095,
"99ad2dcd-4af8-4fd4-904e-1c4aa5d85bcc","5dfbd5e5-9bee-4da0-8aee-2e46c8fd6068","36476fa3-62ae-4b2c-99fa-e143cd621788",2017-10-13 00:00:00.000,1106,
c24a07ac-65ca-4d77-b8bf-56eda2d3623e,"98bfe8ff-c735-411e-ab92-eb0d87bcd941","94536a90-d274-4c00-9a75-d5e9990c6f5d",2017-10-13 00:00:00.000,912,
"5744d0be-ee55-4005-9a54-65834bd92574","72442953-fe09-452c-8592-961a8d3341fe","7b54db8a-431c-48d8-9a53-e4e34ce711f5",2017-10-13 00:00:00.000,63,
"3b8afad9-34cb-4eae-a451-52490ebdb42e","6bb6a355-abec-4c0b-82dc-6d7b8cd59a17",b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-05-22 00:00:00.000,345583,
c81f7d9c-c307-4ee6-8e91-07477bba0390,"133893ac-6240-4da1-8c76-6fcb8fe01308",b241a656-1e73-456c-aeab-4066e6d8fcd0,2002-11-09 00:00:00.000,16264,
"196bba3f-e3c1-4b5e-94c8-c26695408059",afb66562-833a-4bbf-b4d2-85c9126dd8cf,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2002-11-09 00:00:00.000,13768,
"63749505-785e-4c92-ad02-477969e32af2","5e4bb3ab-150d-4bbf-aac7-c247a4377157","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-02 00:00:00.000,654311,
"3925f1fc-9e50-4811-83c9-c4356101baa2","3ff30fe1-5188-4c06-b17b-1a37480c9abe",d5423c4b-b87d-4c1f-8880-f1be655b3a11,2004-09-02 00:00:00.000,537911,
"86e220bb-a1b6-46f3-823a-126c13ca9783","650f9bde-9b79-4295-898f-77eb6f594cde","957470e9-b81f-476a-ad12-017be527e8b5",2004-09-02 00:00:00.000,516182,
"65d09e4a-873d-45f2-b1cb-7edfb8d619b0","60fd7283-1a15-49a3-9ee6-95f4acd87015","47dda236-38de-4c16-a853-ef05391e3a8c",2004-09-02 00:00:00.000,395010,
"28aef8f2-2885-4bb2-a7d6-418c6277d7b6","21b1fc93-895f-4134-80a4-cb2d7f05b105","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-09-02 00:00:00.000,298723,
a8b6ab13-1d95-4727-8c4a-eb00900477c8,"9b4762bd-017e-436e-9f6a-f0f9c0c59f2c","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-09-02 00:00:00.000,260570,
f84a9f05-c1e2-4199-af4b-c6e2910d9dba,"0a697dc6-7be3-4566-896a-3fd7f0360350","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-02 00:00:00.000,194647,
b650a727-aa58-4c49-8ee0-5a1881367a95,fbbfc30b-bb55-4d6f-9298-46ced5af435a,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-02 00:00:00.000,41558,
"1abb6700-4f28-4a55-921a-16e28954afa4",f1dbca87-18c0-47ef-b1d7-f9acc3d47bfc,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-02 00:00:00.000,22242,
"9cae7c02-4075-4a1b-8da7-55be20fea9b9",da0d23e4-876a-4702-a275-d22fbef09258,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-02 00:00:00.000,18654,
"6a734a32-4fe5-4484-9ca9-9ce638c7e9a1",a68956b0-5fa9-40f5-b519-a903671998c6,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-02 00:00:00.000,15523,
"13602f24-294f-4205-bec2-5d9b81e1fd51","47b4fdf6-6e87-4b36-ae00-3e8d2392cfa3","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-02 00:00:00.000,14051,
"78bf1fa4-9dd4-496c-9f48-f4b4672bb910","4c735130-b5ea-46cf-855b-7c2128739d3a",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-02 00:00:00.000,12867,
"3c1b11c7-bc35-4598-b24a-fca322e991cc","1054c45d-99c4-4440-8751-a187e95ccbb4","0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-02 00:00:00.000,7567,
"56a92d72-152d-4360-a9f4-60453bb54990","3ec4e722-1c92-4a19-b59a-8463a0456e20","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-02 00:00:00.000,6295,
"501aeacc-330d-4f27-b98b-ee9f70c3f00e",cb24cbab-a5bc-4b56-88a5-f02f66e6e732,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-02 00:00:00.000,42,
abfd91b0-9a97-4a70-82c3-e75c7479d7e8,"7778eb56-4abe-4e14-9df4-252eff353e53","7e868d7d-669f-4212-b171-6d96800049ac",2017-06-29 00:00:00.000,3322360,
"410ec77f-ac16-47c6-870d-f939add949d0","5a32923e-3dde-44da-af79-1aeaa5f0eea5",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-06-29 00:00:00.000,2681268,
"9f35faa6-5eb4-4748-a961-c889c6b3b948",b18718d5-36e2-4b75-bc41-9810542e1cad,"807803e5-6f30-450b-ad49-3cce6a7c0876",2017-06-29 00:00:00.000,2522966,
b8dc5cb0-dd1b-4dbe-a325-7258cc2a57ef,"72442953-fe09-452c-8592-961a8d3341fe","7b54db8a-431c-48d8-9a53-e4e34ce711f5",2017-06-29 00:00:00.000,824662,
"86476af8-bb94-4a6f-a9bb-c80614d6a29d","09923f7b-bbe4-4106-b725-e726be8fb8b9","47dda236-38de-4c16-a853-ef05391e3a8c",2017-06-29 00:00:00.000,518940,
dfe306a7-2b5c-4965-8171-dc1823a221fc,"3a665656-f97b-4f33-b81c-be0ba160f632",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-06-29 00:00:00.000,394584,
c2739496-9b67-4490-a52f-fb8ac5991226,acd6d0c8-494e-43bf-9127-e27631a08e0f,"47f2ed10-c055-4f40-8ac1-be2550bbcf19",2017-06-29 00:00:00.000,152279,
"37c535ad-5d95-4a91-b64f-e760ddeaa06e",ca43f8db-3ab0-47b3-ae9e-d4643eb538e6,"7b7a2605-9a9d-4748-834a-9775e8d3cb9a",2017-06-29 00:00:00.000,110936,
"80bc88b5-9b76-44e4-aa73-5e09e1084a29","6bb6a355-abec-4c0b-82dc-6d7b8cd59a17",b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-06-29 00:00:00.000,55155,
"60e7cce9-171a-4228-b3d6-00ed5cad75eb","1270e268-8e6d-462d-9bee-cdf33643e62c","36476fa3-62ae-4b2c-99fa-e143cd621788",2017-06-29 00:00:00.000,47147,
de7bc78c-a38c-4011-a247-7c5cb7b1a671,"0a697dc6-7be3-4566-896a-3fd7f0360350","299a430f-af36-4094-9ebd-b349d9a106ca",2004-08-31 00:00:00.000,247141,
be20d0ea-2f09-4d6c-a5d8-2877bb895a87,fbbfc30b-bb55-4d6f-9298-46ced5af435a,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-08-31 00:00:00.000,49612,
"3ca5d471-2f26-462b-9720-5655133c12b7",f1dbca87-18c0-47ef-b1d7-f9acc3d47bfc,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-08-31 00:00:00.000,31693,
"7f8f8bf4-195a-478d-a746-a972d7066cef",a68956b0-5fa9-40f5-b519-a903671998c6,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-08-31 00:00:00.000,20953,
e9709df5-93ee-4d4f-8821-53444109e0f5,da0d23e4-876a-4702-a275-d22fbef09258,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-08-31 00:00:00.000,20678,
"6a71be53-07a9-4bf1-9ec3-efadafe3da6d","4c735130-b5ea-46cf-855b-7c2128739d3a",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-08-31 00:00:00.000,16988,
"59cf392e-6359-4b42-9ad5-3381f4636566","47b4fdf6-6e87-4b36-ae00-3e8d2392cfa3","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-08-31 00:00:00.000,15937,
"0493aa28-da6e-4a0c-90da-05a02c307f18","1054c45d-99c4-4440-8751-a187e95ccbb4","0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-08-31 00:00:00.000,8919,
"1ed9f09c-c880-47da-b7ed-7a5a42f7191e","3ec4e722-1c92-4a19-b59a-8463a0456e20","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-08-31 00:00:00.000,7796,
db182075-e6aa-44e6-a2cd-1859e41a5b88,cb24cbab-a5bc-4b56-88a5-f02f66e6e732,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-08-31 00:00:00.000,75,
ded5a34c-b32c-46be-a087-87fbef98274b,"24ee0b34-d981-456a-9dc6-46cc0796ebbe","807803e5-6f30-450b-ad49-3cce6a7c0876",2002-09-05 00:00:00.000,685505,
"3cfdbe88-1021-401a-8092-4e07d20c3045","9b4762bd-017e-436e-9f6a-f0f9c0c59f2c","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-12-26 00:00:00.000,21945,
"9722ba7b-2ab2-40da-8e48-d12fa034df88","5e4bb3ab-150d-4bbf-aac7-c247a4377157","299a430f-af36-4094-9ebd-b349d9a106ca",2004-12-26 00:00:00.000,7730,
a5685176-4a74-410d-8852-d1a97a20463f,"21b1fc93-895f-4134-80a4-cb2d7f05b105","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-12-26 00:00:00.000,4577,
"3bbf84df-3e37-4e84-b5e0-91a09875923f",afb66562-833a-4bbf-b4d2-85c9126dd8cf,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2002-09-10 00:00:00.000,818149,
a483b666-04df-4265-acb1-f9ccab550b73,"133893ac-6240-4da1-8c76-6fcb8fe01308",b241a656-1e73-456c-aeab-4066e6d8fcd0,2002-09-10 00:00:00.000,692060,
f5fbb7f9-d0ce-4348-bc7b-a51d0cbd669a,"24ee0b34-d981-456a-9dc6-46cc0796ebbe","807803e5-6f30-450b-ad49-3cce6a7c0876",2002-09-10 00:00:00.000,541495,
"76d6e31f-7941-4e86-a10e-c0608de6516d","6bb6a355-abec-4c0b-82dc-6d7b8cd59a17",b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-05-21 00:00:00.000,935437,
"76064a1f-df68-4b70-b6c6-34bafb47dcc8","7fef13e1-9628-4b7b-8d60-bddcce3fc5a4","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-24 00:00:00.000,1952625,
"60543205-0440-4fa4-b562-e6beca67c5d6","39d1cd3e-2688-412a-b0f0-2f6d4297cad4","807803e5-6f30-450b-ad49-3cce6a7c0876",2004-09-24 00:00:00.000,1500049,
c3a0bc77-a7bd-4b01-b401-645cf0ebe99a,"8651a3d3-45a3-445c-a992-1cb9762dd421","47dda236-38de-4c16-a853-ef05391e3a8c",2004-09-24 00:00:00.000,1141840,
f61b3815-c19e-46b5-8b6a-4907dcfeb5a5,"979a8a24-62ea-4e2d-8b1e-2129cfb8df48","31da75fb-1387-42be-b7f5-37f4a2dba9ac",2004-09-24 00:00:00.000,1119000,
e00acb47-9de9-4e65-9a53-34e02c754bb7,"5e4bb3ab-150d-4bbf-aac7-c247a4377157","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-24 00:00:00.000,700056,
"689ec5bd-c23f-4075-95b3-9ab54e5779e6","9b4762bd-017e-436e-9f6a-f0f9c0c59f2c","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-09-24 00:00:00.000,589640,
a107ec51-fead-4a7c-9e6c-c3aae9ba9bd4,"650f9bde-9b79-4295-898f-77eb6f594cde","957470e9-b81f-476a-ad12-017be527e8b5",2004-09-24 00:00:00.000,427106,
"6ac51c3d-24a0-4c88-80ce-428edbbaed27","60fd7283-1a15-49a3-9ee6-95f4acd87015","47dda236-38de-4c16-a853-ef05391e3a8c",2004-09-24 00:00:00.000,369715,
e7652c9d-69f6-4998-a1ba-a559e8453e39,"21b1fc93-895f-4134-80a4-cb2d7f05b105","9f10d01c-6b31-4081-a010-5c028ac4b329",2004-09-24 00:00:00.000,334003,
"221f126e-8de8-4c18-87e8-3a6c8976ef3f","3ff30fe1-5188-4c06-b17b-1a37480c9abe",d5423c4b-b87d-4c1f-8880-f1be655b3a11,2004-09-24 00:00:00.000,241000,
"145606da-dcc3-45af-9fab-4df469d0fba8","0a6501e5-847e-493f-9bba-4f93fb832fb1",b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-24 00:00:00.000,159843,
ec9b9307-89d0-4274-9716-698bda98167c,c63bf382-c3b3-4ced-964a-915ecd1598a3,"2843daa6-c152-43b4-bac9-9449aac5dde4",2004-09-24 00:00:00.000,83070,
e91bf830-c184-4a5f-b3da-1874e2d2ee9b,"0a697dc6-7be3-4566-896a-3fd7f0360350","299a430f-af36-4094-9ebd-b349d9a106ca",2004-09-24 00:00:00.000,74792,
d101e27d-4e0f-4b5f-954a-d6028e8b9e9e,fbbfc30b-bb55-4d6f-9298-46ced5af435a,d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-24 00:00:00.000,31447,
"1e6f5c60-e5f9-4cd6-8fed-3cef6fd1e86d",f1dbca87-18c0-47ef-b1d7-f9acc3d47bfc,b241a656-1e73-456c-aeab-4066e6d8fcd0,2004-09-24 00:00:00.000,26295,
fa130953-4211-4796-9893-22ee0c8806db,"354028b1-fcce-4efd-8ecc-498741d858e2","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-24 00:00:00.000,26258,
"6260d74a-98eb-47f2-bda8-6aff2ea705da","4c735130-b5ea-46cf-855b-7c2128739d3a",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2004-09-24 00:00:00.000,23208,
dff65a72-3987-4223-8d89-808c05455bc1,da0d23e4-876a-4702-a275-d22fbef09258,"0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-24 00:00:00.000,15516,
bee9483a-6d25-4264-99ca-e6e1e2a42ab9,"47b4fdf6-6e87-4b36-ae00-3e8d2392cfa3","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-24 00:00:00.000,14283,
"3251826f-f88d-45f9-9e76-fee6828e81dc","1054c45d-99c4-4440-8751-a187e95ccbb4","0b6bc63d-565f-4fdc-b56c-8febca5c3e99",2004-09-24 00:00:00.000,11022,
d907d3b8-6a74-4d05-8241-8b5d717dbde9,"3ec4e722-1c92-4a19-b59a-8463a0456e20","7f70cbea-44bb-4a5e-a700-878a7eafb2f9",2004-09-24 00:00:00.000,1987,
"724485c7-a0cd-441a-951f-e1997f3d0c27","4b408d36-5e60-4dd7-9a5b-f42e6f313a85",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-08-08 00:00:00.000,2743180,
"6358a352-8421-4de9-977d-ed54a5acceca",ff15d871-7391-4cfe-8ce0-d3009e7faf68,dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-08-08 00:00:00.000,2583145,
"7a954455-70da-4e63-a13e-5429b51bab42","056ee3a1-d4c1-4549-af5e-49590e18ceaa",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-08-08 00:00:00.000,2439230,
"9998e696-d2d6-4d35-9cd6-62931ba92467",caa2ab90-e2e6-4ff7-ac84-7162d117acec,"47dda236-38de-4c16-a853-ef05391e3a8c",2017-08-08 00:00:00.000,1672045,
b10003d6-1619-4dee-957b-ba69ef196d0f,cc823710-1692-4be5-86fc-f16e51f49d56,"8ef80bed-6961-4aa3-8703-d03d2488520b",2017-08-08 00:00:00.000,1451174,
b0963382-8f5d-40ea-8bc5-af45d487ac33,a67d7303-b4d0-4db5-a211-8ed84bb06579,d5423c4b-b87d-4c1f-8880-f1be655b3a11,2017-08-08 00:00:00.000,1330175,
bbc91356-8b31-4def-951b-ac259c7316d8,f7c62370-404c-4990-8d62-4d1c842713f9,"47dda236-38de-4c16-a853-ef05391e3a8c",2017-08-08 00:00:00.000,1153415,
"8e742d5d-070c-476b-a952-e5773026b3f0",b2356486-263d-4f36-913a-23fadcbf70f8,b241a656-1e73-456c-aeab-4066e6d8fcd0,2017-08-08 00:00:00.000,1018870,
e780ecb2-adf4-4845-b078-cc38a6ac46f9,"32dd9986-8387-4a85-9df1-7bae00fa7e09","52e15110-9dfc-4902-bfdc-a92137eecdb1",2017-08-08 00:00:00.000,920120,
"66738d1a-8147-45bc-a670-372d96543212","7778eb56-4abe-4e14-9df4-252eff353e53","7e868d7d-669f-4212-b171-6d96800049ac",2017-08-08 00:00:00.000,465433,
"323633fb-bee1-4415-8129-6fbf94668633","1c6ffc07-d08a-46c7-95ef-71eb5b3bacbd",feb2f410-0876-4b20-b6b8-566b2209d917,2017-08-08 00:00:00.000,444207,
"6e0c9590-63de-494b-b801-b686a650129a","5a32923e-3dde-44da-af79-1aeaa5f0eea5",d15b1b0c-7aba-4dd8-b181-efbd776b3f3e,2017-08-08 00:00:00.000,386161,
a55da881-db8e-4d06-a0a4-248705c19226,"1eecf828-5301-49f6-99fe-94ae9bf1de0e","5cf87593-d6b4-4364-bfc0-cbb3b9e087cd",2017-08-08 00:00:00.000,289556,
a08a26c2-db77-430a-8af7-6654e4aa119e,b18718d5-36e2-4b75-bc41-9810542e1cad,"807803e5-6f30-450b-ad49-3cce6a7c0876",2017-08-08 00:00:00.000,103629,
"633bbcbf-da51-4937-93b9-2b022797d368",fd8c3198-be74-44f0-b1b0-fd1789d79889,bc553c08-10b8-4cf2-8275-522ac284b82a,2017-08-08 00:00:00.000,47604,
"22bf1756-7667-459f-9a08-c3112dd6d9cb","72442953-fe09-452c-8592-961a8d3341fe","7b54db8a-431c-48d8-9a53-e4e34ce711f5",2017-08-08 00:00:00.000,34345,
c15a39d9-743d-4463-834b-bdec4e53501c,"8db75817-5739-4033-90ea-37f507f53cd6",dabbb051-cf09-4b4f-9dc4-8440b1aa6d33,2017-08-08 00:00:00.000,30311,
fad74d46-b5ae-4a0c-b941-e947e2d849bc,"657c1b30-2673-4083-bf46-4e34ad14170d","47f2ed10-c055-4f40-8ac1-be2550bbcf19",2017-08-08 00:00:00.000,26887,
"08b8e923-5842-4527-8021-01d9682d9541","4ec267b7-06b0-455a-87a9-922b4a404e75","36476fa3-62ae-4b2c-99fa-e143cd621788",2017-08-08 00:00:00.000,26178,
